date,year,month,day,day_of_week,solar_mwh,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm
2024-02-19,2024,2,19,Monday,106910.0,22.08,31.27,12.65,31.19,3.4,0.03,5.59,5.61,0.3958996111700247,0.4484021304926764,0.2808080808080808,0.2889424179857766,0.553846153846154,0.0002891844997108,0.9975275052627396,0.9973096930468968
2024-02-20,2024,2,20,Tuesday,118080.0,21.34,29.06,14.97,42.92,3.12,1.23,5.16,5.53,0.3697419582891481,0.3748335552596537,0.358922558922559,0.423491626519844,0.5000000000000001,0.0118565644881434,0.9971005282599196,0.9972302743914546
2024-02-21,2024,2,21,Wednesday,119390.0,18.64,28.28,11.52,23.03,1.76,0.25,4.99,5.22,0.2743018734535172,0.3488681757656457,0.2427609427609428,0.1953429685707731,0.2384615384615385,0.0024098708309234,0.9969317233983396,0.9969225271016162
2024-02-22,2024,2,22,Thursday,124860.00000000006,17.89,26.74,12.11,24.77,2.08,0.0,4.76,5.48,0.247790738776953,0.2976031957390145,0.2626262626262626,0.2153016746960312,0.3,0.0,0.9967033403503196,0.9971806377318032
2024-02-23,2024,2,23,Friday,133550.0,17.14,26.1,9.04,27.76,1.46,0.0,5.88,5.91,0.2212796041003888,0.2762982689747003,0.1592592592592592,0.2495985317733425,0.1807692307692308,0.0,0.9978154664971998,0.9976075130048048
2024-02-24,2024,2,24,Saturday,135490.0,17.06,25.86,9.29,28.53,2.09,0.0,5.56,5.87,0.2184517497348885,0.2683089214380825,0.1676767676767676,0.2584308327598073,0.3019230769230769,0.0,0.9974977161695197,0.9975678036770838
2024-02-25,2024,2,25,Sunday,121210.0,16.86,25.63,9.49,35.45,2.72,0.0,5.28,5.77,0.2113821138211381,0.260652463382157,0.1744107744107744,0.337806836430374,0.4230769230769232,0.0,0.9972196846327996,0.997468530357781
2024-02-26,2024,2,26,Monday,85339.99999999999,18.74,27.18,11.68,25.88,2.67,0.0,2.96,5.29,0.2778366914103922,0.3122503328894805,0.2481481481481481,0.2280339527414545,0.4134615384615385,0.0,0.9949159947571194,0.996992018425128
2024-02-27,2024,2,27,Tuesday,128520.0,19.21,27.91,12.71,34.05,2.34,0.01,4.24,4.64,0.2944503358077059,0.3365512649800265,0.2828282828282829,0.3217481073640743,0.35,9.639483323693852e-05,0.9961869960678396,0.9963467418496604
2024-02-28,2024,2,28,Wednesday,136310.0,19.08,28.26,10.7,44.01,1.98,0.0,5.71,5.74,0.289855072463768,0.3482023968042609,0.2151515151515151,0.4359944941500344,0.2807692307692308,0.0,0.9976466616356195,0.9974387483619904
2024-02-29,2024,2,29,Thursday,133309.99999999997,21.16,30.17,12.45,30.84,1.55,0.0,5.96,5.97,0.3633792859667727,0.4117842876165112,0.2740740740740741,0.2849277357192016,0.1980769230769231,0.0,0.9978949040791196,0.9976670769963863
2024-03-01,2024,3,1,Friday,73940.00000000001,23.7,33.34,14.94,31.49,2.9,1.34,4.57,5.56,0.4531636620714033,0.5173102529960054,0.3579124579124579,0.2923835742142693,0.4576923076923078,0.0129169076537497,0.9965146760932596,0.9972600563872454
2024-03-02,2024,3,2,Saturday,108449.99999999996,21.46,28.21,15.37,49.53,3.31,0.49,3.4,5.71,0.3739837398373984,0.3465379494007988,0.3723905723905724,0.4993117687543014,0.5365384615384617,0.0047233468286099,0.9953529014576796,0.9974089663661996
2024-03-03,2024,3,3,Sunday,146390.0,16.26,24.96,9.63,23.17,2.1,0.02,6.36,6.58,0.1901732060798869,0.2383488681757656,0.1791245791245792,0.1969488414774031,0.3038461538461539,0.0001927896664738,0.9982920919887196,0.998272644244133
2024-03-04,2024,3,4,Monday,145110.0,14.97,25.07,6.28,19.12,2.07,0.05,6.51,6.77,0.1445740544361965,0.242010652463382,0.0663299663299663,0.1504932323927506,0.2980769230769231,0.0004819741661846,0.9984410374548198,0.998461263550808
2024-03-05,2024,3,5,Tuesday,125460.0,16.06,25.89,7.29,19.89,2.12,0.0,6.42,6.5,0.1831035701661364,0.2693075898801597,0.1003367003367003,0.1593255333792154,0.3076923076923077,0.0,0.9983516701751598,0.9981932255886908
2024-03-06,2024,3,6,Wednesday,116899.99999999996,16.98,26.43,8.09,22.56,1.83,0.0,5.94,6.35,0.2156238953693885,0.2872836218375498,0.1272727272727273,0.1899518238128011,0.2519230769230769,0.0,0.9978750446836396,0.9980443156097368
2024-03-07,2024,3,7,Thursday,137830.00000000006,19.48,28.18,11.3,26.78,1.39,0.0,6.25,6.47,0.303994344291269,0.3455392809587215,0.2353535353535354,0.2383574214269328,0.1673076923076923,0.0,0.9981828653135798,0.9981634435929
