date,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm
2023-12-27,16.82,26.19,9.93,41.21,1.35,0.0,3.53,3.56,0.20996818663838812,0.279294274300932,0.18922558922558924,0.40387703601743524,0.15961538461538466,0.0,0.9954819875282995,0.9952745900011913
2023-12-28,15.51,25.26,8.37,43.06,1.23,0.0,3.68,3.68,0.16366207140332267,0.24833555259653795,0.1367003367003367,0.425097499426474,0.13653846153846155,0.0,0.9956309329943995,0.9953937179843546
2023-12-29,14.36,23.89,7.99,47.87,1.8,0.0,3.07,3.61,0.12301166489925763,0.2027296937416777,0.12390572390572396,0.4802707042899747,0.24615384615384622,0.0,0.9950252214322595,0.9953242266608426
2023-12-30,14.52,22.25,9.01,46.28,1.56,0.0,2.35,3.04,0.12866737363025804,0.14813581890812244,0.15824915824915825,0.46203257627896305,0.2,0.0,0.9943102831949795,0.9947583687408172
2023-12-31,14.03,21.84,8.89,46.49,1.54,0.0,2.39,2.48,0.11134676564156942,0.13448735019973357,0.15420875420875424,0.4644413856389081,0.19615384615384618,0.0,0.9943500019859395,0.9942024381527221
2024-01-01,13.8,22.98,6.56,44.23,1.19,0.0,2.34,2.79,0.10321668434075643,0.1724367509986684,0.07575757575757577,0.4385180087175958,0.1288461538461539,0.0,0.9943003534972394,0.9945101854425605
2024-01-02,13.39,22.68,6.09,44.37,1.37,0.0,1.16,2.39,0.08872393071756801,0.16245006657789607,0.05993265993265995,0.4401238816242257,0.1634615384615385,0.0,0.9931286491639193,0.9941130921653497
2024-01-03,13.54,22.11,7.35,46.77,1.34,0.0,2.56,2.86,0.0940261576528808,0.1434753661784287,0.10235690235690237,0.46765313145216797,0.15769230769230774,0.0,0.9945188068475195,0.9945796767660724
2024-01-04,11.42,19.5,5.71,45.81,1.33,0.0,1.84,3.56,0.019088016967126142,0.056591211717709644,0.04713804713804717,0.45664143152099107,0.15576923076923083,0.0,0.9938038686102394,0.9952745900011913
2024-01-05,10.88,20.13,4.31,52.07,1.27,0.0,1.7,3.31,0.0,0.07756324900133149,0.0,0.5284468914888736,0.14423076923076927,0.0,0.9936648528418794,0.9950264067029345
2024-01-06,11.24,19.64,4.78,68.27,1.33,0.0,2.67,3.22,0.01272534464475078,0.061251664447403376,0.015824915824915853,0.7142693278274833,0.15576923076923083,0.0,0.9946280335226595,0.9949370607155621
2024-01-07,11.72,19.9,5.25,62.44,1.21,0.0,2.94,3.05,0.02969247083775184,0.06990679094540597,0.03164983164983168,0.6473961917871071,0.13269230769230772,0.0,0.9948961353616395,0.9947682960727475
2024-01-08,13.81,23.34,6.01,64.18,1.92,0.0,1.59,2.46,0.10357016613644399,0.1844207723035951,0.057239057239057256,0.6673548979123652,0.2692307692307693,0.0,0.9935556261667394,0.9941825834888616
2024-01-09,14.77,22.2,8.78,62.59,1.36,0.52,2.52,3.36,0.1375044185224461,0.14647137150466039,0.15050505050505053,0.6491167699013535,0.16153846153846158,0.005012531328320803,0.9944790880565595,0.9950760433625859
2024-01-10,12.0,21.97,4.72,44.65,1.74,0.0,3.91,4.22,0.039589961117002415,0.13881491344873487,0.01380471380471382,0.4433356274374856,0.23461538461538467,0.0,0.9958593160424196,0.9959297939085892
2024-01-11,13.27,23.8,5.05,34.86,1.25,0.0,4.5,4.53,0.08448214916931773,0.19973368841544603,0.024915824915824947,0.3310392291810048,0.14038461538461539,0.0,0.9964451682090796,0.9962375411984276
2024-01-12,14.54,24.51,6.15,30.64,1.26,0.0,4.51,4.51,0.12937433722163305,0.22336884154460712,0.06195286195286198,0.28263363156687316,0.14230769230769236,0.0,0.9964550979068196,0.996217686534567
2024-01-13,16.56,25.75,8.27,30.7,1.26,0.0,3.66,4.41,0.20077765995051244,0.26464713715046595,0.13333333333333336,0.2833218628125717,0.14230769230769236,0.0,0.9956110735989195,0.9961184132152643
2024-01-14,14.88,24.84,6.9,37.52,1.17,0.0,4.46,4.47,0.14139271827500888,0.23435419440745664,0.08720538720538723,0.3615508144069741,0.125,0.0,0.9964054494181196,0.9961779772068459
2024-01-15,14.2,24.43,6.42,27.98,1.22,0.0,4.07,4.46,0.11735595616825734,0.22070572569906777,0.07104377104377108,0.2521220463409039,0.13461538461538464,0.0,0.9960181912062596,0.9961680498749157
2024-01-16,14.07,23.91,7.27,33.68,1.56,0.0,4.97,5.5,0.11276069282431955,0.20339547270306246,0.09966329966329968,0.3175040146822666,0.2,0.0,0.9969118640028597,0.9972004923956638
2024-01-17,13.54,22.94,6.29,41.65,1.77,0.0,3.94,4.03,0.0940261576528808,0.17110519307589878,0.06666666666666668,0.4089240651525579,0.24038461538461542,0.0,0.9958891051356396,0.995741174601914
2024-01-18,13.29,22.9,5.78,41.18,1.1,0.0,3.81,4.05,0.08518911276069274,0.16977363515312904,0.049494949494949536,0.40353292039458594,0.11153846153846157,0.0,0.9957600190650195,0.9957610292657746
2024-01-19,13.02,22.9,6.4,41.27,1.4,0.0,4.0,4.29,0.07564510427712967,0.16977363515312904,0.07037037037037042,0.4045652672631338,0.16923076923076924,0.0,0.9959486833220795,0.995999285232101
2024-01-20,12.84,21.94,5.06,43.48,1.04,0.0,3.54,4.28,0.06928243195475431,0.1378162450066578,0.025252525252525276,0.42991511814636385,0.10000000000000002,0.0,0.9954919172260396,0.9959893579001707
2024-01-21,13.22,23.87,6.56,36.64,1.53,0.0,4.36,4.39,0.08271474019088015,0.20206391478029295,0.07575757575757577,0.3514567561367286,0.19423076923076926,0.0,0.9963061524407196,0.9960985585514037
2024-01-22,13.61,22.96,6.49,30.06,1.45,0.0,4.43,4.49,0.0965005302226935,0.17177097203728353,0.07340067340067344,0.2759807295251204,0.17884615384615388,0.0,0.9963756603248997,0.9961978318707064
2024-01-23,14.38,23.34,5.98,36.05,1.15,0.0,4.22,4.53,0.12371862849063275,0.1844207723035951,0.05622895622895627,0.34468914888735946,0.12115384615384615,0.0,0.9961671366723596,0.9962375411984276
2024-01-24,13.98,22.78,7.88,35.37,1.01,0.0,4.51,4.54,0.10957935666313184,0.16577896138482018,0.1202020202020202,0.3368891947694425,0.09423076923076924,0.0,0.9964550979068196,0.9962474685303578
2024-01-25,13.21,22.56,4.78,38.09,1.39,0.0,3.68,4.4,0.08236125839519265,0.1584553928095871,0.015824915824915853,0.3680890112411104,0.16730769230769232,0.0,0.9956309329943995,0.996108485883334
2024-01-26,14.91,24.56,6.32,34.16,1.24,0.0,3.77,4.38,0.1424531636620714,0.22503328894806907,0.06767676767676772,0.32300986464785497,0.13846153846153847,0.0,0.9957203002740596,0.9960886312194734
2024-01-27,17.83,27.16,9.95,29.11,1.25,0.0,4.33,4.5,0.24566984800282776,0.3115845539280958,0.1898989898989899,0.26508373480156,0.14038461538461539,0.0,0.9962763633474996,0.9962077592026367
2024-01-28,17.45,25.64,11.21,32.08,1.74,0.0,3.62,4.7,0.23223753976670203,0.2609853528628495,0.23232323232323238,0.29915118146363845,0.23461538461538467,0.0,0.9955713548079596,0.9964063058412421
2024-01-29,17.5,26.47,10.27,38.1,1.56,0.0,3.61,4.36,0.23400494874513966,0.2886151797603195,0.20067340067340067,0.3682037164487268,0.2,0.0,0.9955614251102195,0.996068776555613
2024-01-30,17.49,24.12,11.22,40.26,0.98,0.0,3.46,4.26,0.23365146694945205,0.21038615179760312,0.23265993265993268,0.39298004129387476,0.08846153846153847,0.0,0.9954124796441195,0.9959695032363103
2024-01-31,19.02,26.21,11.65,40.54,1.29,0.38,3.91,4.08,0.28773418168964293,0.2799600532623169,0.24713804713804716,0.39619178710713465,0.1480769230769231,0.003663003663003663,0.9958593160424196,0.9957908112615653
2024-02-01,18.54,26.92,12.62,45.08,2.16,0.13,4.32,4.59,0.27076705549664193,0.30359520639147797,0.27979797979797977,0.4482679513649919,0.3153846153846155,0.0012531328320802006,0.9962664336497596,0.9962971051900091
2024-02-02,15.77,25.38,8.61,44.55,1.95,0.02,4.01,4.33,0.17285259809119824,0.2523302263648467,0.1447811447811448,0.44218857536132133,0.275,0.00019278966647387702,0.9959586130198196,0.9960389945598221
2024-02-03,17.54,25.25,9.58,32.2,1.59,0.01,3.44,4.43,0.23541887592788968,0.2480026631158454,0.17744107744107745,0.3005276439550356,0.20576923076923082,9.639483323693851e-05,0.9953926202486395,0.9961382678791249
2024-02-04,19.02,26.05,13.9,63.32,3.47,9.7,2.86,4.78,0.28773418168964293,0.2746338215712383,0.3228956228956229,0.6574902500573526,0.5673076923076925,0.09350298823983035,0.9948166977797195,0.9964857244966843
2024-02-05,15.49,22.68,10.43,63.31,1.76,0.35,4.16,4.4,0.16295510781194766,0.16245006657789607,0.20606060606060606,0.6573755448497361,0.2384615384615385,0.0033738191632928472,0.9961075584859196,0.996108485883334
2024-02-06,14.2,22.32,8.51,39.19,1.94,0.0,4.6,4.68,0.11735595616825734,0.15046604527296936,0.14141414141414144,0.38070658407891717,0.2730769230769231,0.0,0.9965444651864797,0.9963864511773816
2024-02-07,14.67,22.27,9.59,39.74,1.75,0.0,3.77,4.64,0.13396960056557083,0.1488015978695072,0.1777777777777778,0.38701537049782064,0.2365384615384616,0.0,0.9957203002740596,0.9963467418496605
2024-02-08,12.8,22.29,5.92,42.47,2.25,0.0,5.23,5.34,0.06786850477200423,0.14946737683089206,0.054208754208754234,0.41832989217710487,0.33269230769230773,0.0,0.9971700361440997,0.9970416550847795
2024-02-09,14.86,24.93,5.57,29.58,1.1,0.0,5.59,5.62,0.14068575468363376,0.23735019973368832,0.04242424242424245,0.270474879559532,0.11153846153846157,0.0,0.9975275052627397,0.997319620378827
2024-02-10,16.05,24.9,8.55,25.36,1.06,0.0,5.49,5.51,0.18275008837044893,0.23635153129161102,0.1427609427609428,0.22206928194540032,0.10384615384615388,0.0,0.9974282082853397,0.997210419727594
2024-02-11,15.49,25.58,7.71,31.31,1.05,0.0,5.33,5.37,0.16295510781194766,0.2589880159786949,0.11447811447811451,0.2903188804771737,0.10192307692307696,0.0,0.9972693331214997,0.9970714370805702
2024-02-12,15.15,23.01,7.47,34.73,1.37,0.0,3.93,4.76,0.15093672675857195,0.1734354194407457,0.10639730639730643,0.3295480614819913,0.1634615384615385,0.0,0.9958791754378996,0.9964658698328238
2024-02-13,15.85,23.2,10.98,31.86,1.13,0.0,4.48,4.53,0.1756804524566985,0.17976031957390137,0.2245791245791246,0.2966276668960771,0.11730769230769232,0.0,0.9964253088135996,0.9962375411984276
2024-02-14,15.63,25.35,8.25,34.46,1.45,0.0,4.19,4.29,0.16790385295157295,0.2513315579227696,0.1326599326599327,0.3264510208763478,0.17884615384615388,0.0,0.9961373475791396,0.995999285232101
2024-02-15,17.58,25.94,9.1,32.75,1.01,0.0,4.48,4.51,0.2368328031106397,0.27097203728362185,0.1612794612794613,0.306836430373939,0.09423076923076924,0.0,0.9964253088135996,0.996217686534567
2024-02-16,19.2,27.05,11.41,27.57,1.05,0.0,5.0,5.1,0.29409685401201835,0.30792276964047927,0.23905723905723908,0.24741913282863043,0.10192307692307696,0.0,0.9969416530960796,0.996803399118453
2024-02-17,19.32,29.02,11.05,23.67,1.42,0.0,5.26,5.41,0.29833863556026863,0.37350199733688405,0.226936026936027,0.20268410185822439,0.17307692307692307,0.0,0.9971998252373196,0.9971111464082913
2024-02-18,20.61,30.07,11.72,19.88,1.75,0.0,5.0,5.43,0.34393778720395896,0.4084553928095871,0.24949494949494955,0.15921082817159898,0.2365384615384616,0.0,0.9969416530960796,0.9971310010721519
2024-02-19,22.08,31.27,12.65,31.19,3.4,0.03,5.59,5.61,0.3958996111700247,0.4484021304926764,0.28080808080808084,0.2889424179857766,0.553846153846154,0.0002891844997108155,0.9975275052627397,0.9973096930468968
2024-02-20,21.34,29.06,14.97,42.92,3.12,1.23,5.16,5.53,0.36974195828914813,0.3748335552596537,0.358922558922559,0.423491626519844,0.5000000000000001,0.011856564488143435,0.9971005282599197,0.9972302743914546
2024-02-21,18.64,28.28,11.52,23.03,1.76,0.25,4.99,5.22,0.2743018734535172,0.34886817576564577,0.2427609427609428,0.19534296857077316,0.2384615384615385,0.0024098708309234626,0.9969317233983397,0.9969225271016162
2024-02-22,17.89,26.74,12.11,24.77,2.08,0.0,4.76,5.48,0.247790738776953,0.2976031957390145,0.26262626262626265,0.21530167469603123,0.30000000000000004,0.0,0.9967033403503196,0.9971806377318032
2024-02-23,17.14,26.1,9.04,27.76,1.46,0.0,5.88,5.91,0.22127960410038883,0.27629826897470033,0.15925925925925927,0.24959853177334257,0.1807692307692308,0.0,0.9978154664971998,0.9976075130048049
2024-02-24,17.06,25.86,9.29,28.53,2.09,0.0,5.56,5.87,0.21845174973488857,0.2683089214380825,0.16767676767676765,0.2584308327598073,0.30192307692307696,0.0,0.9974977161695197,0.9975678036770838
2024-02-25,16.86,25.63,9.49,35.45,2.72,0.0,5.28,5.77,0.21138211382113814,0.260652463382157,0.17441077441077446,0.337806836430374,0.4230769230769232,0.0,0.9972196846327996,0.997468530357781
2024-02-26,18.74,27.18,11.68,25.88,2.67,0.0,2.96,5.29,0.27783669141039224,0.31225033288948056,0.24814814814814817,0.2280339527414545,0.4134615384615385,0.0,0.9949159947571194,0.9969920184251281
2024-02-27,19.21,27.91,12.71,34.05,2.34,0.01,4.24,4.64,0.29445033580770597,0.3365512649800265,0.2828282828282829,0.32174810736407433,0.35000000000000003,9.639483323693851e-05,0.9961869960678396,0.9963467418496605
2024-02-28,19.08,28.26,10.7,44.01,1.98,0.0,5.71,5.74,0.28985507246376807,0.3482023968042609,0.21515151515151515,0.4359944941500344,0.2807692307692308,0.0,0.9976466616356197,0.9974387483619903
2024-02-29,21.16,30.17,12.45,30.84,1.55,0.0,5.96,5.97,0.3633792859667727,0.4117842876165112,0.2740740740740741,0.28492773571920166,0.1980769230769231,0.0,0.9978949040791197,0.9976670769963865
2024-03-01,23.7,33.34,14.94,31.49,2.9,1.34,4.57,5.56,0.45316366207140335,0.5173102529960054,0.35791245791245796,0.2923835742142693,0.4576923076923078,0.012916907653749761,0.9965146760932596,0.9972600563872454
2024-03-02,21.46,28.21,15.37,49.53,3.31,0.49,3.4,5.71,0.3739837398373984,0.34653794940079885,0.3723905723905724,0.49931176875430144,0.5365384615384617,0.004723346828609987,0.9953529014576795,0.9974089663661995
2024-03-03,16.26,24.96,9.63,23.17,2.1,0.02,6.36,6.58,0.19017320607988697,0.23834886817576562,0.1791245791245792,0.1969488414774031,0.30384615384615393,0.00019278966647387702,0.9982920919887197,0.998272644244133
2024-03-04,14.97,25.07,6.28,19.12,2.07,0.05,6.51,6.77,0.14457405443619653,0.24201065246338205,0.06632996632996635,0.15049323239275064,0.2980769230769231,0.00048197416618469256,0.9984410374548198,0.9984612635508081
2024-03-05,16.06,25.89,7.29,19.89,2.12,0.0,6.42,6.5,0.18310357016613643,0.2693075898801597,0.10033670033670036,0.1593255333792154,0.30769230769230776,0.0,0.9983516701751598,0.9981932255886908
2024-03-06,16.98,26.43,8.09,22.56,1.83,0.0,5.94,6.35,0.21562389536938853,0.28728362183754985,0.12727272727272732,0.18995182381280112,0.25192307692307697,0.0,0.9978750446836397,0.9980443156097367
2024-03-07,19.48,28.18,11.3,26.78,1.39,0.0,6.25,6.47,0.30399434429126904,0.34553928095872155,0.23535353535353543,0.23835742142693284,0.16730769230769232,0.0,0.9981828653135798,0.9981634435929
2024-03-08,20.16,29.34,11.43,30.0,1.7,0.0,6.34,6.56,0.32803110639802047,0.38415446071904114,0.23973063973063974,0.2752924982794219,0.22692307692307695,0.0,0.9982722325932397,0.9982527895802724
2024-03-09,20.4,30.02,11.92,25.64,2.26,0.0,6.23,6.41,0.336514669494521,0.40679094540612504,0.25622895622895625,0.22528102775866027,0.33461538461538465,0.0,0.9981630059180997,0.9981038796013184
2024-03-10,22.93,31.58,15.62,24.87,1.45,0.0,6.02,6.31,0.42594556380346416,0.45872170439414095,0.3808080808080808,0.2164487267721955,0.17884615384615388,0.0,0.9979544822655597,0.9980046062820157
2024-03-11,23.43,32.66,15.74,24.82,1.75,0.0,6.25,6.33,0.44361965358784017,0.4946737683089213,0.3848484848484849,0.21587520073411337,0.2365384615384616,0.0,0.9981828653135798,0.9980244609458763
2024-03-12,23.55,32.7,15.46,28.85,1.86,0.0,6.41,6.53,0.44786143513609056,0.496005326231691,0.37542087542087543,0.26210139940353294,0.2576923076923078,0.0,0.9983417404774197,0.9982230075844817
2024-03-13,24.06,33.01,16.52,27.15,2.42,0.0,6.17,6.57,0.4658890067161541,0.5063249001331556,0.4111111111111111,0.24260151410874053,0.3653846153846154,0.0,0.9981034277316597,0.9982627169122027
2024-03-14,22.76,31.32,15.18,30.38,1.84,0.0,6.54,6.68,0.41993637327677635,0.45006657789613835,0.365993265993266,0.2796512961688461,0.2538461538461539,0.0,0.9984708265480398,0.9983719175634357
2024-03-15,22.59,31.63,15.23,28.68,2.42,0.0,6.56,6.65,0.41392718275008833,0.4603861517976031,0.3676767676767677,0.2601514108740537,0.3653846153846154,0.0,0.9984906859435198,0.9983421355676448
2024-03-16,22.37,31.41,15.27,19.38,1.61,0.0,6.43,6.73,0.4061505832449629,0.45306258322237003,0.36902356902356903,0.1534755677907777,0.20961538461538465,0.0,0.9983615998728997,0.998421554223087
2024-03-17,22.97,32.91,14.3,15.73,1.42,0.0,5.74,6.66,0.4273594909862142,0.5029960053262315,0.3363636363636364,0.11160816701078229,0.17307692307692307,0.0,0.9976764507288397,0.9983520628995751
2024-03-18,23.1,32.44,14.72,19.48,1.85,0.0,6.95,7.01,0.43195475433015207,0.4873501997336882,0.35050505050505054,0.15462261986694198,0.2557692307692308,0.0,0.9988779441553798,0.9986995195171346
2024-03-19,25.27,34.04,19.0,19.95,1.96,0.0,6.53,6.84,0.5086603039943443,0.540612516644474,0.4946127946127946,0.16001376462491396,0.27692307692307694,0.0,0.9984608968502998,0.99853075487432
2024-03-20,24.61,33.66,16.11,21.09,1.76,0.0,7.03,7.04,0.48533050547896783,0.5279627163781622,0.3973063973063973,0.17309015829318652,0.2384615384615385,0.0,0.9989573817372999,0.9987293015129254
2024-03-21,23.81,32.36,16.41,19.9,1.6,0.0,6.45,6.74,0.457051961823966,0.48468708388814896,0.40740740740740744,0.15944023858683182,0.20769230769230773,0.0,0.9983814592683797,0.9984314815550173
2024-03-22,25.95,36.68,15.62,22.46,2.58,0.0,6.58,6.85,0.5326970661010958,0.6284953395472701,0.3808080808080808,0.18880477173663684,0.39615384615384625,0.0,0.9985105453389997,0.9985406822062503
2024-03-23,27.51,37.29,18.01,22.82,1.76,0.0,6.94,7.03,0.5878402262283493,0.6488015978695072,0.4612794612794614,0.19293415921082818,0.2384615384615385,0.0,0.9988680144576398,0.9987193741809951
2024-03-24,26.7,33.69,20.91,26.82,2.14,0.0,5.49,6.68,0.55920820077766,0.5289613848202395,0.5589225589225589,0.2388162422573985,0.3115384615384616,0.0,0.9974282082853397,0.9983719175634357
2024-03-25,27.05,36.11,19.06,26.22,2.02,0.0,6.66,6.89,0.5715800636267233,0.6095206391478027,0.49663299663299665,0.23193392980041294,0.2884615384615385,0.0,0.9985899829209198,0.9985803915339714
2024-03-26,30.17,38.59,21.76,20.57,1.37,0.01,5.43,6.38,0.6818663838812301,0.6920772303595206,0.5875420875420876,0.16712548749713235,0.1634615384615385,9.639483323693851e-05,0.9973686300988996,0.9980740976055276
2024-03-27,30.88,39.61,22.44,23.77,1.65,0.03,6.19,6.54,0.7069635913750442,0.7260319573901464,0.6104377104377104,0.2038311539343886,0.2173076923076923,0.0002891844997108155,0.9981232871271397,0.9982329349164119
2024-03-28,30.54,38.49,22.95,28.47,1.94,0.0,6.02,6.62,0.6949452103216683,0.6887483355525965,0.6276094276094276,0.25774260151410877,0.2730769230769231,0.0,0.9979544822655597,0.9983123535718541
2024-03-29,31.08,39.67,23.47,27.21,2.34,0.0,5.31,6.26,0.7140332272887947,0.7280292942743007,0.6451178451178451,0.2432897453544391,0.35000000000000003,0.0,0.9972494737260197,0.9979549696223643
2024-03-30,28.73,37.16,21.69,19.64,3.66,0.02,6.98,7.08,0.630965005302227,0.6444740346205058,0.5851851851851853,0.15645790318880476,0.603846153846154,0.00019278966647387702,0.9989077332485998,0.9987690108406465
2024-03-31,27.02,35.52,19.25,20.7,2.96,0.0,7.29,7.33,0.5705196182396607,0.5898801597869507,0.503030303030303,0.16861665519614588,0.4692307692307693,0.0,0.9992155538785399,0.9990171941389032
2024-04-01,26.92,35.22,19.01,24.35,3.35,0.0,6.67,7.0,0.5669848002827855,0.5798934753661782,0.49494949494949503,0.21048405597614134,0.5442307692307694,0.0,0.9985999126186598,0.9986895921852044
2024-04-02,28.36,36.85,20.95,15.45,2.17,0.0,6.97,7.06,0.6178861788617885,0.6341544607190412,0.5602693602693603,0.10839642119752237,0.31730769230769235,0.0,0.9988978035508598,0.998749156176786
2024-04-03,27.81,34.64,19.37,21.96,2.02,0.0,5.67,7.07,0.5984446800989749,0.5605858854860186,0.5070707070707071,0.18306951135581556,0.2884615384615385,0.0,0.9976069428446597,0.9987590835087162
2024-04-04,29.64,37.57,22.61,25.03,1.89,0.0,5.29,6.93,0.6631318487097916,0.6581225033288947,0.6161616161616161,0.2182840100940583,0.26346153846153847,0.0,0.9972296143305397,0.9986201008616924
2024-04-05,26.4,31.21,22.69,32.86,2.58,0.08,4.27,6.59,0.5486037469070343,0.4464047936085218,0.6188552188552189,0.3080981876577197,0.39615384615384625,0.0007711586658955081,0.9962167851610596,0.9982825715760633
2024-04-06,27.99,36.05,21.43,30.23,1.25,0.16,6.72,7.02,0.6048073524213503,0.6075233022636481,0.5764309764309764,0.2779307180545997,0.14038461538461539,0.0015423173317910162,0.9986495611073598,0.9987094468490649
2024-04-07,28.51,37.47,20.38,14.37,1.98,0.0,7.36,7.47,0.6231884057971014,0.6547936085219705,0.541077441077441,0.09600825877494838,0.2807692307692308,0.0,0.9992850617627198,0.999156176785927
2024-04-08,31.12,39.13,22.18,13.26,1.77,0.0,7.38,7.53,0.7154471544715447,0.7100532623169107,0.6016835016835017,0.08327598072952512,0.24038461538461542,0.0,0.9993049211581998,0.9992157407775086
2024-04-09,29.95,38.37,22.69,13.64,1.5,0.0,6.07,7.07,0.6740897843761046,0.6847536617842873,0.6188552188552189,0.08763477861894932,0.1884615384615385,0.0,0.9980041307542598,0.9987590835087162
2024-04-10,29.68,39.01,23.29,26.97,3.55,0.0,5.25,6.05,0.6645457758925416,0.7060585885486017,0.639057239057239,0.24053682037164487,0.5826923076923078,0.0,0.9971898955395797,0.9977464956518286
2024-04-11,29.88,39.28,20.7,35.9,2.81,0.07,5.85,6.67,0.6716154118062919,0.7150466045272967,0.5518518518518518,0.3429685707731131,0.44038461538461543,0.0006747638326585696,0.9977856774039797,0.9983619902315054
2024-04-12,30.81,38.31,23.24,23.78,2.16,1.2,6.19,6.71,0.7044892188052315,0.6827563249001332,0.6373737373737374,0.20394585914200508,0.3153846153846155,0.01156737998843262,0.9981232871271397,0.9984016995592265
2024-04-13,30.23,37.04,22.59,31.26,2.3,1.67,4.22,6.38,0.6839872746553554,0.6404793608521968,0.6154882154882155,0.28974535443909155,0.3423076923076923,0.01609793715056873,0.9961671366723596,0.9980740976055276
2024-04-14,29.94,35.54,24.11,35.52,2.04,0.02,5.33,6.57,0.6737363025804172,0.5905459387483354,0.6666666666666666,0.338609772883689,0.2923076923076924,0.00019278966647387702,0.9972693331214997,0.9982627169122027
2024-04-15,28.87,35.42,23.55,44.71,2.52,0.0,5.14,7.06,0.6359137504418523,0.5865512649800266,0.6478114478114478,0.4440238586831842,0.3846153846153847,0.0,0.9970806688644397,0.998749156176786
2024-04-16,28.97,35.68,22.1,37.83,3.08,0.0,7.26,7.49,0.6394485683987275,0.5952063914780292,0.5989898989898991,0.36510667584308326,0.4923076923076924,0.0,0.9991857647853198,0.9991760314497876
2024-04-17,29.26,36.41,21.79,29.73,3.25,0.0,6.92,7.4,0.6496995404736657,0.6195073235685751,0.5885521885521885,0.2721954576737784,0.5250000000000001,0.0,0.9988481550621598,0.9990866854624152
2024-04-18,30.58,37.73,22.47,28.68,2.82,1.08,6.51,7.43,0.6963591375044186,0.6634487350199731,0.6114478114478115,0.2601514108740537,0.44230769230769235,0.010410641989589358,0.9984410374548198,0.9991164674582059
2024-04-19,30.68,38.53,23.49,28.83,4.38,0.27,7.2,7.3,0.6998939554612938,0.690079893475366,0.6457912457912458,0.26187198898830005,0.7423076923076924,0.0026026604973973396,0.9991261865988799,0.9989874121431125
2024-04-20,28.86,36.32,20.86,28.66,2.99,0.0,6.98,7.72,0.6355602686461647,0.6165113182423434,0.5572390572390572,0.25992200045882086,0.47500000000000014,0.0,0.9989077332485998,0.9994043600841838
2024-04-21,30.22,37.43,23.19,29.7,2.01,0.0,5.66,7.42,0.6836337928596677,0.6534620505992008,0.6356902356902357,0.27185134205092915,0.2865384615384615,0.0,0.9975970131469197,0.9991065401262756
2024-04-22,31.09,37.21,25.34,30.07,2.07,0.01,7.01,7.66,0.7143867090844821,0.646138482023968,0.7080808080808081,0.2760954347327369,0.2980769230769231,9.639483323693851e-05,0.9989375223418198,0.9993447960926022
2024-04-23,31.47,38.62,24.61,23.24,1.66,0.04,7.22,7.77,0.7278190173206079,0.6930758988015977,0.6835016835016835,0.19775177793071808,0.21923076923076923,0.00038557933294775405,0.9991460459943599,0.9994539967438352
2024-04-24,30.91,39.25,22.49,19.93,2.02,0.04,7.58,7.78,0.7080240367621068,0.7140479360852197,0.6121212121212121,0.15978435420968112,0.2884615384615385,0.00038557933294775405,0.9995035151129998,0.9994639240757655
2024-04-25,31.88,39.97,23.11,20.09,1.7,0.0,7.65,7.84,0.7423117709437964,0.7380159786950731,0.632996632996633,0.16161963753154396,0.22692307692307695,0.0,0.9995730229971799,0.999523488067347
2024-04-26,33.08,40.32,27.0,20.59,3.17,0.0,6.06,7.43,0.784729586426299,0.7496671105193073,0.763973063973064,0.16735489791236524,0.5096153846153847,0.0,0.9979942010565197,0.9991164674582059
2024-04-27,31.01,37.66,25.83,22.86,3.42,0.06,7.35,7.5,0.7115588547189821,0.6611185086551263,0.7245791245791245,0.1933929800412939,0.5576923076923078,0.000578368999421631,0.9992751320649799,0.9991859587817179
2024-04-28,30.97,38.45,23.49,23.31,1.67,0.0,7.18,7.79,0.7101449275362318,0.6874167776298268,0.6457912457912458,0.19855471438403305,0.22115384615384615,0.0,0.9991063272033999,0.9994738514076957
2024-04-29,30.99,39.16,22.36,22.27,3.92,0.0,7.62,7.79,0.7108518911276068,0.7110519307589878,0.6077441077441077,0.18662537279192476,0.653846153846154,0.0,0.9995432339039598,0.9994738514076957
2024-04-30,28.67,37.16,19.89,8.44,3.25,0.0,7.84,8.03,0.628844114528102,0.6444740346205058,0.5245791245791246,0.027988070658407888,0.5250000000000001,0.0,0.9997616872542399,0.9997121073740222
2024-05-01,27.24,35.48,19.41,18.95,3.84,0.0,8.08,8.32,0.5782962177447861,0.5885486018641808,0.5084175084175084,0.1485432438632714,0.6384615384615386,0.0,0.9999999999999999,1.0
2024-05-02,28.01,37.16,18.78,16.1,2.78,0.0,7.55,8.28,0.6055143160127254,0.6444740346205058,0.4872053872053873,0.11585225969259007,0.4346153846153847,0.0,0.9994737260197799,0.999960290672279
2024-05-03,30.95,39.04,21.82,12.58,2.1,0.0,7.1,8.14,0.7094379639448568,0.707057256990679,0.5895622895622896,0.07547602661160817,0.30384615384615393,0.0,0.9990268896214798,0.9998213080252552
